order_details_id,order_id,pizza_id,quantity
34230,15105,veggie_veg_m,1.00
34231,15106,spin_pesto_l,1.00
34232,15107,hawaiian_s,1.00
34233,15107,mediterraneo_s,1.00
34234,15107,pep_msh_pep_l,1.00
34235,15108,big_meat_s,1.00
34236,15108,sicilian_m,1.00
34237,15109,southw_ckn_l,1.00
34238,15110,peppr_salami_m,1.00
34239,15110,soppressata_l,1.00
34240,15111,five_cheese_l,1.00
34241,15111,ital_supr_l,1.00
34242,15111,ital_veggie_m,1.00
34243,15111,the_greek_s,1.00
34244,15112,hawaiian_l,1.00
34245,15112,ital_supr_l,1.00
34246,15112,the_greek_l,1.00
34247,15113,bbq_ckn_l,1.00
34248,15114,big_meat_s,1.00
34249,15115,four_cheese_l,1.00
34250,15115,pepperoni_s,1.00
34251,15115,peppr_salami_s,1.00
34252,15116,the_greek_xl,1.00
34253,15117,classic_dlx_m,1.00
34254,15118,cali_ckn_l,1.00
34255,15119,peppr_salami_m,1.00
34256,15119,soppressata_s,1.00
34257,15120,pep_msh_pep_l,1.00
34258,15121,big_meat_s,1.00
34259,15121,five_cheese_l,1.00
34260,15121,hawaiian_s,1.00
34261,15121,spicy_ital_l,1.00
34262,15122,southw_ckn_m,1.00
34263,15123,big_meat_s,1.00
34264,15123,hawaiian_m,1.00
34265,15124,bbq_ckn_m,1.00
34266,15124,four_cheese_l,1.00
34267,15124,hawaiian_l,1.00
34268,15125,calabrese_s,1.00
34269,15125,hawaiian_s,1.00
34270,15125,ital_cpcllo_s,1.00
34271,15125,mediterraneo_m,1.00
34272,15126,five_cheese_l,1.00
34273,15126,spinach_supr_s,1.00
34274,15127,ital_veggie_m,1.00
34275,15128,cali_ckn_l,1.00
34276,15128,hawaiian_l,1.00
34277,15128,napolitana_l,1.00
34278,15128,veggie_veg_l,1.00
34279,15129,ckn_alfredo_m,1.00
34280,15130,ital_cpcllo_m,1.00
34281,15130,soppressata_m,1.00
34282,15131,big_meat_s,1.00
34283,15131,pepperoni_l,1.00
34284,15132,ckn_alfredo_l,1.00
34285,15132,four_cheese_l,1.00
34286,15132,hawaiian_s,1.00
34287,15132,ital_veggie_m,1.00
34288,15133,bbq_ckn_m,1.00
34289,15133,ital_supr_l,1.00
34290,15133,spin_pesto_s,1.00
34291,15134,brie_carre_s,1.00
34292,15134,the_greek_l,1.00
34293,15135,cali_ckn_l,1.00
34294,15135,four_cheese_l,1.00
34295,15136,pepperoni_l,1.00
34296,15136,peppr_salami_s,1.00
34297,15137,classic_dlx_l,1.00
34298,15137,four_cheese_l,1.00
34299,15137,southw_ckn_m,1.00
34300,15137,spin_pesto_m,1.00
34301,15138,bbq_ckn_l,1.00
34302,15138,calabrese_l,1.00
34303,15138,cali_ckn_l,1.00
34304,15138,napolitana_l,1.00
34305,15139,cali_ckn_l,1.00
34306,15139,ital_supr_l,1.00
34307,15140,four_cheese_l,1.00
34308,15140,ital_supr_l,1.00
34309,15140,southw_ckn_m,1.00
34310,15141,ital_veggie_s,1.00
34311,15142,bbq_ckn_m,1.00
34312,15142,classic_dlx_m,1.00
34313,15142,soppressata_m,1.00
34314,15142,spinach_fet_s,1.00
34315,15143,cali_ckn_s,1.00
34316,15143,thai_ckn_m,1.00
34317,15144,cali_ckn_m,1.00
34318,15144,napolitana_m,1.00
34319,15145,ckn_pesto_s,1.00
34320,15145,mexicana_l,1.00
34321,15146,bbq_ckn_m,1.00
34322,15146,cali_ckn_l,1.00
34323,15146,spicy_ital_s,1.00
34324,15146,thai_ckn_s,1.00
34325,15147,ital_veggie_m,1.00
34326,15148,ital_supr_m,1.00
34327,15148,thai_ckn_l,1.00
34328,15149,prsc_argla_m,1.00
34329,15150,bbq_ckn_l,1.00
34330,15150,big_meat_s,1.00
34331,15150,mexicana_m,1.00
34332,15150,prsc_argla_s,1.00
34333,15151,veggie_veg_m,1.00
34334,15152,cali_ckn_m,1.00
34335,15153,ckn_pesto_l,1.00
34336,15154,peppr_salami_s,1.00
34337,15155,bbq_ckn_m,1.00
34338,15155,southw_ckn_s,1.00
34339,15156,pep_msh_pep_m,1.00
34340,15157,southw_ckn_l,1.00
34341,15158,prsc_argla_m,1.00
34342,15159,ital_supr_m,1.00
34343,15159,mediterraneo_s,1.00
34344,15160,ital_supr_m,1.00
34345,15160,prsc_argla_s,1.00
34346,15161,cali_ckn_l,1.00
34347,15161,green_garden_s,1.00
34348,15161,napolitana_l,1.00
34349,15161,pepperoni_m,1.00
34350,15161,spinach_fet_l,1.00
34351,15162,ital_supr_m,1.00
34352,15163,cali_ckn_l,1.00
34353,15163,pepperoni_m,1.00
34354,15163,spinach_fet_m,1.00
34355,15163,the_greek_xl,1.00
34356,15164,mexicana_m,1.00
34357,15164,prsc_argla_m,1.00
34358,15164,spin_pesto_l,1.00
34359,15164,spinach_fet_m,1.00
34360,15165,cali_ckn_m,1.00
34361,15166,green_garden_l,1.00
34362,15166,spinach_supr_s,1.00
34363,15166,veggie_veg_m,1.00
34364,15167,cali_ckn_l,1.00
34365,15167,cali_ckn_s,1.00
34366,15168,ckn_pesto_s,1.00
34367,15169,peppr_salami_l,1.00
34368,15170,sicilian_s,1.00
34369,15171,green_garden_m,1.00
34370,15172,spinach_supr_l,1.00
34371,15173,big_meat_s,1.00
34372,15173,sicilian_s,1.00
34373,15174,spicy_ital_m,1.00
34374,15174,thai_ckn_l,1.00
34375,15175,brie_carre_s,1.00
34376,15175,classic_dlx_s,1.00
34377,15175,green_garden_m,1.00
34378,15175,sicilian_s,1.00
34379,15176,southw_ckn_m,1.00
34380,15177,cali_ckn_l,1.00
34381,15177,classic_dlx_s,2.00
34382,15177,five_cheese_l,1.00
34383,15177,ital_cpcllo_l,2.00
34384,15177,mediterraneo_m,1.00
34385,15177,mediterraneo_s,1.00
34386,15177,pep_msh_pep_s,1.00
34387,15177,spinach_fet_m,1.00
34388,15177,spinach_fet_s,1.00
34389,15177,thai_ckn_l,1.00
34390,15177,veggie_veg_l,1.00
34391,15177,veggie_veg_m,1.00
34392,15178,spicy_ital_l,1.00
34393,15179,cali_ckn_m,1.00
34394,15179,pepperoni_s,1.00
34395,15179,spinach_fet_m,1.00
34396,15179,veggie_veg_l,1.00
34397,15180,peppr_salami_m,1.00
34398,15181,mediterraneo_m,1.00
34399,15181,the_greek_s,1.00
34400,15182,five_cheese_l,1.00
34401,15182,green_garden_s,1.00
34402,15183,prsc_argla_l,1.00
34403,15184,ital_cpcllo_l,1.00
34404,15184,mediterraneo_l,1.00
34405,15184,pepperoni_l,1.00
34406,15185,four_cheese_l,1.00
34407,15186,big_meat_s,1.00
34408,15186,hawaiian_s,1.00
34409,15187,bbq_ckn_l,1.00
34410,15188,brie_carre_s,1.00
34411,15188,hawaiian_m,1.00
34412,15188,pepperoni_m,1.00
34413,15188,spinach_fet_s,1.00
34414,15189,peppr_salami_l,1.00
34415,15189,spinach_fet_s,1.00
34416,15190,big_meat_s,1.00
34417,15191,classic_dlx_l,1.00
34418,15191,classic_dlx_m,1.00
34419,15191,the_greek_xl,1.00
34420,15191,veggie_veg_m,1.00
34421,15192,ital_cpcllo_m,1.00
34422,15193,ital_supr_l,1.00
34423,15194,spicy_ital_l,1.00
34424,15195,bbq_ckn_s,1.00
34425,15195,mediterraneo_m,1.00
34426,15195,pep_msh_pep_m,1.00
34427,15195,veggie_veg_l,1.00
34428,15196,ital_supr_l,1.00
34429,15197,thai_ckn_l,1.00
34430,15197,thai_ckn_s,1.00
34431,15198,mexicana_l,1.00
34432,15198,sicilian_l,1.00
34433,15199,five_cheese_l,1.00
34434,15199,green_garden_m,1.00
34435,15200,classic_dlx_m,1.00
34436,15200,peppr_salami_m,1.00
34437,15201,ckn_alfredo_m,1.00
34438,15201,ital_supr_m,1.00
34439,15202,mexicana_m,1.00
34440,15203,five_cheese_l,1.00
34441,15203,spicy_ital_m,1.00
34442,15204,prsc_argla_s,1.00
34443,15205,brie_carre_s,1.00
34444,15206,classic_dlx_m,1.00
34445,15206,pep_msh_pep_s,1.00
34446,15206,pepperoni_l,1.00
34447,15207,bbq_ckn_m,1.00
34448,15207,spicy_ital_s,1.00
34449,15207,spin_pesto_s,1.00
34450,15208,brie_carre_s,1.00
34451,15208,five_cheese_l,1.00
34452,15208,mexicana_l,1.00
34453,15208,spin_pesto_m,1.00
34454,15209,southw_ckn_s,1.00
34455,15209,spinach_fet_l,1.00
34456,15210,pep_msh_pep_m,1.00
34457,15210,spinach_fet_s,1.00
34458,15211,peppr_salami_l,1.00
34459,15211,thai_ckn_m,1.00
34460,15212,southw_ckn_l,1.00
34461,15212,southw_ckn_s,1.00
34462,15213,classic_dlx_m,1.00
34463,15213,five_cheese_l,1.00
34464,15213,spin_pesto_s,1.00
34465,15214,bbq_ckn_l,1.00
34466,15214,brie_carre_s,1.00
34467,15214,peppr_salami_l,1.00
34468,15214,spin_pesto_l,1.00
34469,15215,five_cheese_l,1.00
34470,15215,soppressata_s,1.00
34471,15215,thai_ckn_l,1.00
34472,15216,green_garden_s,1.00
34473,15216,the_greek_s,1.00
34474,15217,thai_ckn_m,1.00
34475,15218,ital_cpcllo_l,1.00
34476,15218,ital_veggie_s,1.00
34477,15218,spinach_fet_s,1.00
34478,15218,thai_ckn_s,1.00
34479,15219,hawaiian_l,1.00
34480,15219,spicy_ital_s,1.00
34481,15220,five_cheese_l,1.00
34482,15221,classic_dlx_m,1.00
34483,15222,spicy_ital_l,1.00
34484,15223,big_meat_s,1.00
34485,15224,bbq_ckn_l,1.00
34486,15225,four_cheese_l,1.00
34487,15225,sicilian_s,1.00
34488,15226,ckn_pesto_m,1.00
34489,15226,ital_supr_m,1.00
34490,15227,ital_cpcllo_m,1.00
34491,15227,southw_ckn_m,1.00
34492,15227,spinach_fet_s,1.00
34493,15228,bbq_ckn_s,1.00
34494,15228,classic_dlx_l,1.00
34495,15228,southw_ckn_s,1.00
34496,15229,ital_supr_m,1.00
34497,15229,mexicana_l,1.00
34498,15229,napolitana_s,1.00
34499,15230,pepperoni_l,1.00
34500,15230,spinach_supr_m,1.00
34501,15231,the_greek_l,1.00
34502,15232,hawaiian_m,1.00
34503,15232,sicilian_s,1.00
34504,15233,veggie_veg_l,1.00
34505,15234,mediterraneo_l,1.00
34506,15235,ckn_alfredo_m,1.00
34507,15235,ckn_pesto_m,1.00
34508,15235,hawaiian_l,1.00
34509,15235,hawaiian_m,1.00
34510,15235,ital_cpcllo_l,1.00
34511,15235,napolitana_l,1.00
34512,15235,pepperoni_l,1.00
34513,15235,southw_ckn_s,1.00
34514,15235,thai_ckn_l,1.00
34515,15236,green_garden_m,1.00
34516,15237,hawaiian_s,1.00
34517,15237,mediterraneo_s,1.00
34518,15237,pepperoni_m,1.00
34519,15238,ital_cpcllo_l,1.00
34520,15238,ital_veggie_s,1.00
34521,15238,pepperoni_l,1.00
34522,15238,pepperoni_m,1.00
34523,15238,prsc_argla_m,1.00
34524,15238,spinach_fet_l,1.00
34525,15239,cali_ckn_m,1.00
34526,15239,five_cheese_l,1.00
34527,15239,mediterraneo_s,1.00
34528,15240,green_garden_l,1.00
34529,15240,peppr_salami_m,1.00
34530,15240,southw_ckn_s,1.00
34531,15241,hawaiian_l,1.00
34532,15242,hawaiian_l,1.00
34533,15242,ital_veggie_l,1.00
34534,15242,napolitana_m,1.00
34535,15242,pepperoni_l,1.00
34536,15243,big_meat_s,1.00
34537,15243,calabrese_m,1.00
34538,15243,prsc_argla_m,1.00
34539,15243,veggie_veg_s,1.00
34540,15244,sicilian_s,1.00
34541,15245,cali_ckn_m,1.00
34542,15246,peppr_salami_m,1.00
34543,15246,thai_ckn_l,1.00
34544,15247,cali_ckn_l,1.00
34545,15247,veggie_veg_s,1.00
34546,15248,spicy_ital_l,1.00
34547,15249,mediterraneo_l,1.00
34548,15250,thai_ckn_m,1.00
34549,15251,pep_msh_pep_m,1.00
34550,15251,pep_msh_pep_s,1.00
34551,15251,spinach_fet_s,1.00
34552,15252,calabrese_m,1.00
34553,15252,four_cheese_m,1.00
34554,15252,hawaiian_l,1.00
34555,15253,spinach_fet_l,1.00
34556,15253,the_greek_s,1.00
34557,15254,cali_ckn_l,1.00
34558,15254,ckn_alfredo_m,1.00
34559,15255,ckn_pesto_l,1.00
34560,15256,ital_supr_m,1.00
34561,15257,calabrese_m,1.00
34562,15257,soppressata_l,1.00
34563,15258,bbq_ckn_l,1.00
34564,15258,four_cheese_m,1.00
34565,15258,hawaiian_l,1.00
34566,15258,sicilian_m,1.00
34567,15259,bbq_ckn_s,1.00
34568,15259,prsc_argla_s,1.00
34569,15260,ckn_pesto_s,1.00
34570,15260,five_cheese_l,1.00
34571,15260,spin_pesto_m,1.00
34572,15260,thai_ckn_m,1.00
34573,15261,four_cheese_m,1.00
34574,15261,southw_ckn_l,1.00
34575,15262,brie_carre_s,1.00
34576,15262,four_cheese_m,1.00
34577,15262,pep_msh_pep_m,1.00
34578,15262,sicilian_l,1.00
34579,15263,spinach_fet_m,1.00
34580,15263,thai_ckn_l,1.00
34581,15264,bbq_ckn_s,1.00
34582,15264,classic_dlx_s,1.00
34583,15264,southw_ckn_l,1.00
34584,15265,veggie_veg_s,1.00
34585,15266,ckn_alfredo_m,1.00
34586,15267,five_cheese_l,1.00
34587,15268,calabrese_m,1.00
34588,15268,cali_ckn_l,2.00
34589,15268,peppr_salami_l,1.00
34590,15269,big_meat_s,1.00
34591,15269,five_cheese_l,1.00
34592,15269,prsc_argla_m,1.00
34593,15269,prsc_argla_s,1.00
34594,15270,ital_supr_l,1.00
34595,15270,peppr_salami_m,1.00
34596,15270,soppressata_s,1.00
34597,15270,spinach_supr_s,1.00
34598,15271,hawaiian_l,1.00
34599,15271,ital_cpcllo_m,1.00
34600,15271,ital_veggie_l,1.00
34601,15271,thai_ckn_l,1.00
34602,15272,green_garden_m,1.00
34603,15272,veggie_veg_l,1.00
34604,15273,ckn_pesto_m,1.00
34605,15273,hawaiian_l,1.00
34606,15273,ital_cpcllo_m,1.00
34607,15273,southw_ckn_m,1.00
34608,15274,ital_supr_m,1.00
34609,15274,spinach_fet_m,1.00
34610,15274,veggie_veg_l,1.00
34611,15275,peppr_salami_m,1.00
34612,15276,calabrese_m,1.00
34613,15276,sicilian_s,1.00
34614,15276,veggie_veg_m,1.00
34615,15277,calabrese_m,1.00
34616,15278,cali_ckn_l,1.00
34617,15278,five_cheese_l,1.00
34618,15278,hawaiian_s,1.00
34619,15278,veggie_veg_m,1.00
34620,15279,cali_ckn_s,1.00
34621,15279,ital_supr_m,1.00
34622,15279,napolitana_s,1.00
34623,15279,spicy_ital_l,1.00
34624,15280,big_meat_s,1.00
34625,15280,ital_supr_m,1.00
34626,15280,mexicana_l,1.00
34627,15280,prsc_argla_m,1.00
34628,15281,southw_ckn_l,1.00
34629,15281,thai_ckn_m,1.00
34630,15282,peppr_salami_l,1.00
34631,15283,cali_ckn_s,1.00
34632,15283,hawaiian_m,1.00
34633,15284,classic_dlx_m,1.00
34634,15285,pepperoni_m,1.00
34635,15286,five_cheese_l,1.00
34636,15287,ital_cpcllo_l,1.00
34637,15287,ital_supr_l,1.00
34638,15288,hawaiian_s,1.00
34639,15289,four_cheese_m,1.00
34640,15290,green_garden_s,1.00
34641,15290,mexicana_l,1.00
34642,15290,peppr_salami_m,1.00
34643,15291,napolitana_l,1.00
34644,15291,pep_msh_pep_l,1.00
34645,15291,veggie_veg_l,1.00
34646,15292,pepperoni_s,1.00
34647,15293,ckn_pesto_l,1.00
34648,15294,classic_dlx_l,1.00
34649,15294,five_cheese_l,1.00
34650,15294,thai_ckn_l,1.00
34651,15295,bbq_ckn_l,1.00
34652,15296,five_cheese_l,1.00
34653,15296,mexicana_l,1.00
34654,15296,pepperoni_s,1.00
34655,15297,pepperoni_l,1.00
34656,15298,sicilian_m,1.00
34657,15299,pepperoni_s,1.00
34658,15300,pepperoni_s,1.00
34659,15301,hawaiian_l,1.00
34660,15302,spin_pesto_m,1.00
34661,15303,big_meat_s,1.00
34662,15303,brie_carre_s,1.00
34663,15303,ital_cpcllo_l,1.00
34664,15303,pepperoni_l,1.00
34665,15303,pepperoni_m,1.00
34666,15303,spinach_supr_s,1.00
34667,15303,thai_ckn_l,1.00
34668,15303,thai_ckn_m,1.00
34669,15303,the_greek_l,1.00
34670,15304,cali_ckn_l,1.00
34671,15305,four_cheese_m,1.00
34672,15305,mediterraneo_l,1.00
34673,15305,napolitana_m,1.00
34674,15305,spicy_ital_l,2.00
34675,15306,napolitana_m,1.00
34676,15306,southw_ckn_m,1.00
34677,15307,thai_ckn_l,1.00
34678,15308,cali_ckn_m,1.00
34679,15309,prsc_argla_m,1.00
34680,15310,pepperoni_l,1.00
34681,15311,calabrese_l,1.00
34682,15311,ckn_alfredo_m,1.00
34683,15311,southw_ckn_l,1.00
34684,15311,spicy_ital_l,1.00
34685,15312,big_meat_s,1.00
34686,15312,cali_ckn_m,1.00
34687,15312,thai_ckn_l,1.00
34688,15312,veggie_veg_m,1.00
34689,15313,cali_ckn_l,1.00
34690,15313,ital_supr_m,1.00
34691,15314,mediterraneo_l,1.00
34692,15315,bbq_ckn_s,1.00
34693,15315,brie_carre_s,1.00
34694,15315,spinach_fet_l,1.00
34695,15315,thai_ckn_m,1.00
34696,15316,calabrese_l,1.00
34697,15316,napolitana_l,1.00
34698,15317,prsc_argla_s,1.00
34699,15318,five_cheese_l,1.00
34700,15318,ital_cpcllo_l,1.00
34701,15319,bbq_ckn_l,1.00
34702,15319,classic_dlx_m,1.00
34703,15319,green_garden_s,1.00
34704,15319,spinach_supr_s,1.00
34705,15320,spinach_fet_s,1.00
34706,15321,ckn_pesto_s,1.00
34707,15321,ital_veggie_s,1.00
34708,15322,brie_carre_s,1.00
34709,15323,classic_dlx_m,1.00
34710,15323,pep_msh_pep_s,2.00
34711,15323,spinach_fet_l,1.00
34712,15324,bbq_ckn_l,1.00
34713,15324,five_cheese_l,1.00
34714,15324,mediterraneo_l,1.00
34715,15324,thai_ckn_l,1.00
34716,15325,ital_supr_l,1.00
34717,15325,peppr_salami_s,1.00
34718,15325,spinach_supr_m,1.00
34719,15325,thai_ckn_l,1.00
34720,15326,cali_ckn_m,1.00
34721,15326,mediterraneo_m,1.00
34722,15326,pepperoni_m,1.00
34723,15327,bbq_ckn_l,1.00
34724,15328,ckn_alfredo_m,1.00
34725,15328,ckn_pesto_s,1.00
34726,15328,mexicana_m,1.00
34727,15329,pepperoni_m,1.00
34728,15330,ckn_pesto_l,1.00
34729,15330,soppressata_s,1.00
34730,15331,napolitana_l,1.00
34731,15331,spin_pesto_m,1.00
34732,15332,big_meat_s,2.00
34733,15333,cali_ckn_l,1.00
34734,15333,classic_dlx_m,1.00
34735,15333,mexicana_m,1.00
34736,15334,pep_msh_pep_s,1.00
34737,15335,bbq_ckn_s,1.00
34738,15336,ckn_pesto_s,1.00
34739,15336,sicilian_l,1.00
34740,15337,prsc_argla_m,1.00
34741,15337,sicilian_l,1.00
34742,15337,southw_ckn_m,1.00
34743,15337,spinach_supr_s,1.00
34744,15338,four_cheese_m,1.00
34745,15339,prsc_argla_m,1.00
34746,15340,five_cheese_l,1.00
34747,15341,calabrese_m,1.00
34748,15341,four_cheese_l,1.00
34749,15342,five_cheese_l,1.00
34750,15343,classic_dlx_s,1.00
34751,15343,five_cheese_l,1.00
34752,15343,thai_ckn_l,1.00
34753,15344,soppressata_l,1.00
34754,15344,southw_ckn_l,1.00
34755,15344,spicy_ital_l,1.00
34756,15345,bbq_ckn_l,1.00
34757,15345,spin_pesto_l,1.00
34758,15346,ckn_pesto_s,1.00
34759,15346,peppr_salami_m,1.00
34760,15346,southw_ckn_l,1.00
34761,15347,thai_ckn_l,1.00
34762,15348,ckn_pesto_l,1.00
34763,15348,ckn_pesto_m,1.00
34764,15348,napolitana_s,1.00
34765,15349,cali_ckn_m,1.00
34766,15349,hawaiian_l,1.00
34767,15350,thai_ckn_l,1.00
34768,15351,cali_ckn_m,1.00
34769,15351,sicilian_l,1.00
34770,15351,spicy_ital_l,1.00
34771,15352,big_meat_s,1.00
34772,15352,four_cheese_l,1.00
34773,15352,pep_msh_pep_l,2.00
34774,15352,peppr_salami_l,1.00
34775,15352,southw_ckn_l,1.00
34776,15352,spinach_supr_l,1.00
34777,15352,spinach_supr_s,1.00
34778,15353,southw_ckn_m,1.00
34779,15353,the_greek_xl,1.00
34780,15354,calabrese_m,1.00
34781,15354,ital_supr_m,1.00
34782,15354,prsc_argla_l,1.00
34783,15354,spicy_ital_s,1.00
34784,15355,big_meat_s,1.00
34785,15355,classic_dlx_s,1.00
34786,15355,ital_supr_m,1.00
34787,15355,spicy_ital_s,1.00
34788,15356,prsc_argla_s,1.00
34789,15357,pepperoni_s,1.00
34790,15357,southw_ckn_m,1.00
34791,15358,bbq_ckn_l,1.00
34792,15358,big_meat_s,1.00
34793,15359,mediterraneo_l,1.00
34794,15359,the_greek_m,1.00
34795,15360,big_meat_s,1.00
34796,15360,brie_carre_s,1.00
34797,15360,hawaiian_s,1.00
34798,15360,sicilian_l,1.00
34799,15361,classic_dlx_m,1.00
34800,15361,spinach_fet_l,1.00
34801,15362,ital_veggie_m,1.00
34802,15363,hawaiian_m,1.00
34803,15364,mexicana_s,1.00
34804,15365,pep_msh_pep_s,1.00
34805,15365,soppressata_l,1.00
34806,15366,southw_ckn_s,1.00
34807,15367,mexicana_l,1.00
34808,15367,pepperoni_m,1.00
34809,15368,sicilian_m,1.00
34810,15368,thai_ckn_m,1.00
34811,15369,southw_ckn_m,1.00
34812,15370,brie_carre_s,1.00
34813,15371,four_cheese_l,1.00
34814,15372,spicy_ital_l,1.00
34815,15373,cali_ckn_l,1.00
34816,15373,cali_ckn_m,1.00
34817,15373,classic_dlx_s,1.00
34818,15374,cali_ckn_m,1.00
34819,15375,peppr_salami_l,1.00
34820,15375,sicilian_l,1.00
34821,15375,thai_ckn_l,1.00
34822,15376,cali_ckn_m,1.00
34823,15376,peppr_salami_s,1.00
34824,15377,brie_carre_s,1.00
34825,15377,ckn_pesto_m,1.00
34826,15377,spicy_ital_s,1.00
34827,15377,veggie_veg_s,1.00
34828,15378,hawaiian_s,1.00
34829,15379,ital_supr_l,1.00
34830,15380,the_greek_s,1.00
34831,15381,prsc_argla_l,1.00
34832,15381,spicy_ital_l,1.00
34833,15382,big_meat_s,1.00
34834,15382,ckn_pesto_s,1.00
34835,15382,ital_supr_l,1.00
34836,15382,spicy_ital_l,1.00
34837,15383,ckn_pesto_l,1.00
34838,15383,five_cheese_l,1.00
34839,15384,ital_supr_m,1.00
34840,15385,ital_veggie_m,1.00
34841,15385,prsc_argla_l,1.00
34842,15386,calabrese_l,1.00
34843,15386,prsc_argla_m,1.00
34844,15387,five_cheese_l,1.00
34845,15387,mediterraneo_l,1.00
34846,15387,soppressata_l,1.00
34847,15387,southw_ckn_m,1.00
34848,15388,bbq_ckn_l,1.00
34849,15388,classic_dlx_l,1.00
34850,15388,prsc_argla_m,1.00
34851,15389,the_greek_m,1.00
34852,15390,bbq_ckn_m,1.00
34853,15390,soppressata_l,1.00
34854,15391,thai_ckn_l,1.00
34855,15392,big_meat_s,1.00
34856,15392,classic_dlx_s,1.00
34857,15392,ital_cpcllo_m,1.00
34858,15392,thai_ckn_m,1.00
34859,15393,green_garden_s,1.00
34860,15393,napolitana_s,1.00
34861,15393,southw_ckn_l,1.00
34862,15394,thai_ckn_m,1.00
34863,15395,peppr_salami_l,1.00
34864,15396,classic_dlx_s,1.00
34865,15397,classic_dlx_m,1.00
34866,15397,napolitana_m,1.00
34867,15397,thai_ckn_m,1.00
34868,15398,calabrese_m,1.00
34869,15398,mexicana_l,1.00
34870,15399,classic_dlx_s,1.00
34871,15399,napolitana_m,1.00
34872,15400,hawaiian_l,1.00
34873,15401,pepperoni_l,1.00
34874,15401,spicy_ital_l,1.00
34875,15401,veggie_veg_s,1.00
34876,15402,four_cheese_m,1.00
34877,15402,thai_ckn_m,1.00
34878,15403,green_garden_s,1.00
34879,15403,pep_msh_pep_m,1.00
34880,15404,classic_dlx_m,1.00
34881,15404,five_cheese_l,1.00
34882,15404,pepperoni_s,1.00
34883,15404,spicy_ital_s,1.00
34884,15405,bbq_ckn_m,1.00
34885,15405,classic_dlx_m,1.00
34886,15405,five_cheese_l,1.00
34887,15406,brie_carre_s,1.00
34888,15406,hawaiian_s,1.00
34889,15407,four_cheese_l,1.00
34890,15408,bbq_ckn_m,1.00
34891,15408,four_cheese_l,1.00
34892,15408,mexicana_l,1.00
34893,15408,pepperoni_s,1.00
34894,15409,classic_dlx_s,1.00
34895,15409,four_cheese_l,1.00
34896,15409,pep_msh_pep_s,1.00
34897,15410,cali_ckn_s,1.00
34898,15411,calabrese_m,1.00
34899,15412,bbq_ckn_s,1.00
34900,15413,spicy_ital_l,1.00
34901,15414,sicilian_m,1.00
34902,15415,spinach_fet_l,1.00
34903,15416,classic_dlx_m,1.00
34904,15416,hawaiian_l,1.00
34905,15417,bbq_ckn_m,1.00
34906,15418,bbq_ckn_m,1.00
34907,15418,cali_ckn_s,1.00
34908,15418,ckn_pesto_m,1.00
34909,15418,classic_dlx_s,1.00
34910,15418,hawaiian_m,1.00
34911,15418,ital_supr_m,1.00
34912,15418,napolitana_m,1.00
34913,15418,peppr_salami_l,1.00
34914,15418,peppr_salami_s,1.00
34915,15418,prsc_argla_l,1.00
34916,15418,prsc_argla_m,1.00
34917,15418,sicilian_s,1.00
34918,15418,spicy_ital_l,1.00
34919,15418,spicy_ital_s,1.00
34920,15419,classic_dlx_m,1.00
34921,15420,hawaiian_s,1.00
34922,15421,calabrese_m,1.00
34923,15422,big_meat_s,1.00
34924,15422,pep_msh_pep_s,1.00
34925,15423,ital_veggie_m,1.00
34926,15424,bbq_ckn_l,1.00
34927,15424,cali_ckn_l,1.00
34928,15424,ckn_alfredo_s,1.00
34929,15424,five_cheese_l,1.00
34930,15424,four_cheese_l,1.00
34931,15424,green_garden_l,1.00
34932,15424,ital_veggie_l,1.00
34933,15424,spinach_fet_l,1.00
34934,15424,spinach_supr_s,1.00
34935,15424,the_greek_xl,1.00
34936,15424,veggie_veg_s,1.00
34937,15425,sicilian_s,1.00
34938,15426,sicilian_s,1.00
34939,15427,ckn_pesto_l,1.00
34940,15427,pepperoni_s,1.00
34941,15427,southw_ckn_l,1.00
34942,15428,big_meat_s,1.00
34943,15428,mediterraneo_m,1.00
34944,15428,sicilian_m,1.00
34945,15428,thai_ckn_m,1.00
34946,15429,ckn_pesto_l,1.00
34947,15429,pepperoni_s,1.00
34948,15429,soppressata_s,1.00
34949,15430,mediterraneo_s,1.00
34950,15430,mexicana_s,1.00
34951,15431,hawaiian_l,1.00
34952,15431,spin_pesto_l,1.00
34953,15432,classic_dlx_s,1.00
34954,15432,hawaiian_l,1.00
34955,15432,mexicana_l,1.00
34956,15433,napolitana_s,1.00
34957,15433,pep_msh_pep_l,1.00
34958,15433,southw_ckn_l,1.00
34959,15433,southw_ckn_m,1.00
34960,15434,classic_dlx_m,1.00
34961,15434,napolitana_l,1.00
34962,15435,bbq_ckn_l,1.00
34963,15435,big_meat_s,1.00
34964,15436,classic_dlx_m,1.00
34965,15436,classic_dlx_s,1.00
34966,15436,soppressata_s,1.00
34967,15437,classic_dlx_s,2.00
34968,15437,the_greek_xl,1.00
34969,15438,bbq_ckn_m,1.00
34970,15438,big_meat_s,1.00
34971,15438,pep_msh_pep_m,1.00
34972,15438,pepperoni_m,1.00
34973,15439,cali_ckn_l,1.00
34974,15439,four_cheese_m,1.00
34975,15439,peppr_salami_m,1.00
34976,15439,spinach_fet_l,1.00
34977,15440,spin_pesto_m,1.00
34978,15441,spinach_fet_m,1.00
34979,15441,the_greek_xl,1.00
34980,15442,five_cheese_l,1.00
34981,15443,classic_dlx_m,1.00
